epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
101,4358.31,1.04939,1.18626,1.0038,0.02722,0.60675,0.37907,0.36707,0.26333,0.9178,0.92871,0.97409,0.0139,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
102,4401.16,1.06512,1.19445,1.01078,0.02798,0.49323,0.39226,0.36943,0.26528,0.90077,0.91769,0.96753,0.01375,0.0292587,0.0097529,0.0292587,0.0097529,0.0292587,0.0097529,0.0292587,0.0097529
103,4440.63,1.06925,1.1907,1.01108,0.02763,0.47472,0.39375,0.36531,0.26092,0.91059,0.92302,0.97137,0.0136,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803,0.0292441,0.00974803
104,4481.72,1.06731,1.19088,1.01608,0.02774,0.39694,0.38836,0.36899,0.26623,0.90392,0.91741,0.96904,0.01408,0.0292293,0.0097431,0.0292293,0.0097431,0.0292293,0.0097431,0.0292293,0.0097431
105,4521.23,1.049,1.17538,1.0031,0.02754,0.39382,0.40773,0.3714,0.26841,0.90736,0.91284,0.9705,0.01373,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814,0.0292144,0.00973814
106,4562.33,1.04473,1.16511,1.00634,0.02782,0.42815,0.39326,0.37736,0.27066,0.89943,0.90777,0.96663,0.01345,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
107,4603.2,1.05954,1.19485,1.01805,0.02755,0.41115,0.40668,0.37079,0.2678,0.89843,0.91335,0.96714,0.01384,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806,0.0291842,0.00972806
108,4645.29,1.05403,1.1961,1.0123,0.02814,0.51546,0.39947,0.37569,0.27109,0.89818,0.91318,0.96599,0.01358,0.0291689,0.00972296,0.0291689,0.00972296,0.0291689,0.00972296,0.0291689,0.00972296
109,4686.36,1.06062,1.19584,1.01729,0.02952,0.57763,0.40998,0.37812,0.27374,0.89787,0.91409,0.966,0.01358,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178,0.0291534,0.0097178
110,4729.55,1.06954,1.2042,1.00605,0.02955,0.61537,0.3932,0.38009,0.27613,0.9025,0.91263,0.96738,0.01358,0.0291378,0.0097126,0.0291378,0.0097126,0.0291378,0.0097126,0.0291378,0.0097126
111,4772.43,1.06397,1.19234,1.00878,0.02905,0.48252,0.40944,0.3793,0.27523,0.90741,0.90776,0.96946,0.01354,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
112,4813.47,1.05152,1.18351,1.01197,0.0291,0.50608,0.39864,0.37538,0.27144,0.90446,0.90742,0.9694,0.01374,0.0291062,0.00970207,0.0291062,0.00970207,0.0291062,0.00970207,0.0291062,0.00970207
113,4854.8,1.06108,1.20193,1.01265,0.02945,0.50147,0.39695,0.37275,0.26927,0.91641,0.91977,0.97425,0.01367,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673,0.0290902,0.00969673
114,4894.25,1.05123,1.18658,1.00694,0.0275,0.42547,0.40769,0.38057,0.27482,0.91064,0.91468,0.97135,0.01358,0.0290741,0.00969135,0.0290741,0.00969135,0.0290741,0.00969135,0.0290741,0.00969135
115,4935.95,1.04326,1.17028,1.01261,0.02685,0.5067,0.40554,0.38004,0.27328,0.90198,0.90507,0.96806,0.01349,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592,0.0290578,0.00968592
