epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,1031.98,0.87788,1.24207,0.90554,0.04404,0.24935,0.26081,0.18072,0.04199,0.72651,1.09456,0.82202,0.02495,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,1050.89,0.8755,1.24068,0.90663,0.04464,0.26699,0.25276,0.16808,0.04101,0.72737,1.07631,0.82127,0.02571,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,1069.82,0.86567,1.23654,0.9025,0.044,0.31041,0.24762,0.15298,0.03305,0.76282,1.22687,0.83331,0.02603,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1089.3,0.86866,1.22282,0.90345,0.04186,0.23576,0.25186,0.15438,0.03288,0.75598,1.11173,0.83308,0.02889,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1108.83,0.87695,1.22139,0.90515,0.04423,0.36536,0.26197,0.18385,0.04264,0.72636,1.05579,0.81964,0.02366,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1128.42,0.86556,1.21762,0.90195,0.04048,0.2583,0.28009,0.17029,0.0419,0.72321,1.10336,0.82107,0.02564,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1147.74,0.8555,1.22066,0.90134,0.04292,0.25838,0.27967,0.18609,0.04159,0.71962,1.07088,0.81842,0.02506,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1166.88,0.86793,1.22125,0.9048,0.04197,0.34754,0.25242,0.16839,0.03754,0.73228,1.1701,0.82629,0.02483,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,1186.27,0.86004,1.22081,0.90217,0.04335,0.28895,0.24823,0.18301,0.04173,0.74232,1.06677,0.82677,0.02509,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,1205.62,0.85761,1.21849,0.90455,0.04334,0.28585,0.24126,0.18419,0.04162,0.74035,1.09927,0.83088,0.0267,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,1225.27,0.85767,1.22456,0.90319,0.04313,0.23738,0.297,0.16845,0.03806,0.72726,1.12843,0.8219,0.0234,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,1244.89,0.84997,1.19793,0.89511,0.04116,0.24199,0.26703,0.17719,0.03811,0.73748,1.13161,0.82265,0.02565,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,1264.11,0.86185,1.21708,0.89965,0.04252,0.27741,0.26085,0.18069,0.03987,0.71297,1.09285,0.82006,0.02248,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,1283.61,0.85847,1.20616,0.89975,0.03977,0.27603,0.27632,0.18207,0.04244,0.70128,1.04874,0.81842,0.02403,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,1303.17,0.85611,1.20192,0.89931,0.04162,0.34332,0.26536,0.18473,0.04402,0.72868,1.14594,0.82071,0.02316,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
