epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
74,2903.51,1.02372,1.04797,0.98017,0.03385,0.49095,0.44733,0.43105,0.3151,0.8589,0.84023,0.94822,0.0141,0.0569023,0.0189674,0.0569023,0.0189674,0.0569023,0.0189674,0.0569023,0.0189674
75,2937.29,1.03159,1.07024,0.97037,0.03441,0.52398,0.42773,0.43616,0.31755,0.86264,0.84605,0.9497,0.01407,0.0568184,0.0189395,0.0568184,0.0189395,0.0568184,0.0189395,0.0568184,0.0189395
76,2970.71,1.01714,1.05725,0.97742,0.0345,0.50016,0.43338,0.43445,0.31863,0.85473,0.84621,0.94542,0.01348,0.0567335,0.0189112,0.0567335,0.0189112,0.0567335,0.0189112,0.0567335,0.0189112
77,3004.97,1.03273,1.07598,0.97738,0.0348,0.58164,0.44397,0.43734,0.32424,0.85889,0.84557,0.94641,0.01359,0.0566474,0.0188825,0.0566474,0.0188825,0.0566474,0.0188825,0.0566474,0.0188825
78,3039.09,1.02296,1.06659,0.97842,0.03489,0.57513,0.46653,0.44873,0.33077,0.85134,0.83412,0.94194,0.0134,0.0565604,0.0188535,0.0565604,0.0188535,0.0565604,0.0188535,0.0565604,0.0188535
79,3072.52,1.02044,1.06781,0.97398,0.03511,0.48433,0.47008,0.44281,0.32471,0.85248,0.83728,0.94401,0.01338,0.0564723,0.0188241,0.0564723,0.0188241,0.0564723,0.0188241,0.0564723,0.0188241
80,3106.58,0.99582,1.03587,0.96913,0.03174,0.45385,0.45709,0.42609,0.31661,0.84968,0.8438,0.94424,0.01348,0.0563831,0.0187944,0.0563831,0.0187944,0.0563831,0.0187944,0.0563831,0.0187944
81,3140.29,1.02345,1.08582,0.97386,0.03514,0.5679,0.45561,0.42903,0.3154,0.85346,0.83789,0.94491,0.01346,0.0562929,0.0187643,0.0562929,0.0187643,0.0562929,0.0187643,0.0562929,0.0187643
82,3175.17,1.01875,1.05928,0.97731,0.03432,0.48213,0.44728,0.42639,0.31342,0.85824,0.84696,0.9474,0.01327,0.0562017,0.0187339,0.0562017,0.0187339,0.0562017,0.0187339,0.0562017,0.0187339
83,3208.7,1.02422,1.07504,0.97374,0.0354,0.50448,0.44974,0.44137,0.3285,0.85648,0.83732,0.95117,0.01498,0.0561094,0.0187031,0.0561094,0.0187031,0.0561094,0.0187031,0.0561094,0.0187031
84,3243.45,1.02229,1.07466,0.97306,0.03684,0.45843,0.45455,0.43363,0.32058,0.85568,0.85129,0.94232,0.01417,0.0560161,0.018672,0.0560161,0.018672,0.0560161,0.018672,0.0560161,0.018672
85,3276.38,1.0273,1.0698,0.97761,0.03401,0.49235,0.45607,0.4467,0.3295,0.85378,0.8348,0.94564,0.01337,0.0559218,0.0186406,0.0559218,0.0186406,0.0559218,0.0186406,0.0559218,0.0186406
86,3310.83,1.00777,1.05294,0.97114,0.03443,0.57798,0.45249,0.44076,0.32818,0.85382,0.84302,0.94537,0.01366,0.0558264,0.0186088,0.0558264,0.0186088,0.0558264,0.0186088,0.0558264,0.0186088
87,3344.6,1.01359,1.06083,0.973,0.0337,0.48627,0.44549,0.43499,0.32384,0.85046,0.84833,0.94252,0.01323,0.0557301,0.0185767,0.0557301,0.0185767,0.0557301,0.0185767,0.0557301,0.0185767
88,3378.61,1.00279,1.04387,0.96865,0.03301,0.50257,0.46704,0.46127,0.34161,0.84649,0.82372,0.94175,0.01348,0.0556327,0.0185442,0.0556327,0.0185442,0.0556327,0.0185442,0.0556327,0.0185442
89,3412.78,1.02506,1.08113,0.9745,0.03498,0.48765,0.45925,0.45362,0.33285,0.85456,0.83054,0.94668,0.01416,0.0555343,0.0185114,0.0555343,0.0185114,0.0555343,0.0185114,0.0555343,0.0185114
90,3446.89,1.0195,1.06737,0.98234,0.03463,0.58949,0.44437,0.44551,0.32881,0.85231,0.84414,0.94444,0.01336,0.0554349,0.0184783,0.0554349,0.0184783,0.0554349,0.0184783,0.0554349,0.0184783
91,3480.96,1.0133,1.06093,0.97793,0.03418,0.61246,0.44621,0.45359,0.33558,0.85,0.83002,0.9423,0.01337,0.0553345,0.0184448,0.0553345,0.0184448,0.0553345,0.0184448,0.0553345,0.0184448
92,3515.11,1.0191,1.07813,0.97858,0.03431,0.50839,0.43811,0.44738,0.3298,0.86424,0.83736,0.95065,0.01347,0.0552331,0.018411,0.0552331,0.018411,0.0552331,0.018411,0.0552331,0.018411
93,3549.43,1.01864,1.08032,0.97314,0.03526,0.63193,0.43479,0.45463,0.33699,0.85144,0.83126,0.94489,0.01367,0.0551307,0.0183769,0.0551307,0.0183769,0.0551307,0.0183769,0.0551307,0.0183769
94,3583.27,1.01059,1.04705,0.98103,0.03372,0.60568,0.4612,0.45543,0.33789,0.84703,0.81957,0.94356,0.01314,0.0550273,0.0183424,0.0550273,0.0183424,0.0550273,0.0183424,0.0550273,0.0183424
95,3616.76,1.02203,1.07175,0.97888,0.03507,0.61683,0.45458,0.46726,0.34585,0.84785,0.82039,0.94458,0.01333,0.054923,0.0183077,0.054923,0.0183077,0.054923,0.0183077,0.054923,0.0183077
96,3650.79,1.01266,1.06088,0.97977,0.0331,0.60601,0.4532,0.45281,0.33426,0.85418,0.83073,0.94653,0.01327,0.0548176,0.0182725,0.0548176,0.0182725,0.0548176,0.0182725,0.0548176,0.0182725
97,3684.68,1.01305,1.05807,0.97522,0.03396,0.64299,0.42866,0.45592,0.33264,0.84937,0.81961,0.94295,0.01314,0.0547113,0.0182371,0.0547113,0.0182371,0.0547113,0.0182371,0.0547113,0.0182371
98,3719.02,1.0095,1.05526,0.97546,0.03176,0.5057,0.45482,0.45174,0.33281,0.8507,0.82151,0.94415,0.01371,0.054604,0.0182013,0.054604,0.0182013,0.054604,0.0182013,0.054604,0.0182013
99,3752.5,1.01567,1.06401,0.97752,0.03395,0.62243,0.44779,0.4615,0.34102,0.84322,0.81975,0.93916,0.01301,0.0544957,0.0181652,0.0544957,0.0181652,0.0544957,0.0181652,0.0544957,0.0181652
100,3786.42,1.02209,1.06366,0.9788,0.03358,0.52838,0.45221,0.4626,0.34111,0.8467,0.82575,0.94235,0.0132,0.0543864,0.0181288,0.0543864,0.0181288,0.0543864,0.0181288,0.0543864,0.0181288
101,3820.96,1.00276,1.04186,0.96859,0.03221,0.50433,0.44938,0.45371,0.33348,0.86393,0.83567,0.95117,0.01306,0.0542762,0.0180921,0.0542762,0.0180921,0.0542762,0.0180921,0.0542762,0.0180921
102,3855.97,1.01953,1.05223,0.97455,0.03288,0.4996,0.46029,0.45716,0.33886,0.84772,0.82664,0.94311,0.01305,0.0541651,0.018055,0.0541651,0.018055,0.0541651,0.018055,0.0541651,0.018055
103,3890.04,1.01764,1.04897,0.97506,0.03265,0.53365,0.45169,0.46422,0.34436,0.84606,0.82512,0.94164,0.01297,0.054053,0.0180177,0.054053,0.0180177,0.054053,0.0180177,0.054053,0.0180177
104,3924.1,1.01083,1.03972,0.97617,0.03209,0.49938,0.45895,0.45638,0.33714,0.84655,0.82873,0.94115,0.01293,0.0539399,0.01798,0.0539399,0.01798,0.0539399,0.01798,0.0539399,0.01798
105,3958.07,0.99821,1.02737,0.96751,0.03227,0.50314,0.47302,0.46729,0.3488,0.83856,0.8138,0.93991,0.01321,0.0538259,0.017942,0.0538259,0.017942,0.0538259,0.017942,0.0538259,0.017942
106,3992.14,1.00003,1.03035,0.9723,0.03281,0.53356,0.44595,0.46385,0.34351,0.83813,0.80497,0.93904,0.01277,0.0537109,0.0179036,0.0537109,0.0179036,0.0537109,0.0179036,0.0537109,0.0179036
